mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12,,,,,,,,,,,,,,
28.43087,31.243946,9.121739,-8.289174,9.570973,-4.337279,5.051428,-4.347016,6.1764393,-5.000641,4.6999454,-4.7952776,,,,,,,,,,,,,,
39.938187,23.168262,10.961731,-6.619737,3.7795153,-3.9832191,5.7859483,-4.1769223,4.0985236,-6.4961805,3.3607445,-5.167799,,,,,,,,,,,,,,
28.934797,21.17175,10.988878,-10.517185,4.630966,-5.456766,1.9362633,-5.4167304,4.2855954,-5.292741,2.899291,-4.3774714,,,,,,,,,,,,,,
70.64863,19.83996,6.525654,-5.733414,6.9402866,-1.4615016,4.731817,-5.897335,4.716729,-2.876058,6.416867,-2.2301779,,,,,,,,,,,,,,
86.28408,23.418192,6.3704686,-5.7722673,4.7292576,-1.8371032,4.8187194,-4.6960897,8.156406,-3.703949,5.761282,-3.172101,,,,,,,,,,,,,,
90.00526,22.154833,5.6223307,-5.480924,4.8624616,-2.6111734,5.263207,-4.771472,7.7416573,-2.6221406,5.3403606,-4.8388915,,,,,,,,,,,,,,
81.358345,26.757639,4.938592,-6.800354,5.6444407,-4.238335,7.0033617,-3.0548062,6.5633955,-5.3309855,5.8922462,-3.6277928,,,,,,,,,,,,,,
74.47617,26.382261,5.3733296,-6.0684333,7.3314996,-2.9922383,4.901464,-4.0728307,6.1500616,-6.044257,5.388558,-5.8426123,,,,,,,,,,,,,,
74.29747,27.457228,5.998849,-8.029608,6.9775634,-3.2761967,6.672618,-5.82899,7.1423197,-7.307036,4.988101,-2.419971,,,,,,,,,,,,,,
71.991135,21.460459,6.0986824,-6.4851117,5.897369,-1.8669571,5.652769,-3.876952,5.608703,-4.3517184,5.656656,-1.5805038,,,,,,,,,,,,,,
68.91144,22.517174,5.730119,-7.199431,4.6583605,-4.9004574,5.68493,-2.7987578,8.028586,-5.2253795,3.1548142,-4.4843287,,,,,,,,,,,,,,
64.9335,22.522478,6.738694,-9.456222,5.4042497,-3.8938487,5.1811743,-3.061039,6.949906,-3.4252796,4.2322516,-2.7086854,,,,,,,,,,,,,,
58.88505,25.851507,5.4643865,-6.896943,4.5866985,-5.6126947,5.1520247,-5.1752872,5.324744,-6.3768826,3.3954554,-4.193985,,,,,,,,,,,,,,
64.2745,23.224453,7.1716037,-5.5798674,6.454789,-4.285186,4.9498982,-3.283586,5.449613,-5.818279,3.9547698,-2.814866,,,,,,,,,,,,,,
72.27071,21.053335,8.552709,-5.487302,4.506727,-5.9182353,3.0493035,-4.2723026,5.435404,-5.2856555,3.5837312,-2.5766659,,,,,,,,,,,,,,
48.077354,31.451687,6.0467396,-5.9174137,7.294834,-6.5344415,3.8783677,-7.0617685,8.030746,-5.9394903,4.3980246,-4.541411,,,,,,,,,,,,,,
73.79344,25.024876,3.0809927,-5.0981603,6.5736585,-1.2638873,6.5866127,-2.4713721,9.52903,-6.941473,3.1083193,-2.948342,,,,,,,,,,,,,,
77.09431,21.071453,3.504229,-5.8030653,3.4740882,-1.5898632,6.0527387,-3.894175,8.1232395,-4.3834567,3.8302078,-1.7567893,,,,,,,,,,,,,,
78.5608,23.531473,6.6066117,-5.952847,6.21018,-3.2908003,4.936175,-5.642336,5.4073586,-4.8180327,4.4424167,-2.619056,,,,,,,,,,,,,,
63.95308,27.358076,3.7278748,-8.6138315,5.0818257,-4.62318,3.6980233,-8.484427,4.5104365,-4.091412,3.5492644,-5.007711,,,,,,,,,,,,,,
78.30618,19.255808,8.6885395,-5.7989798,5.2687764,-2.099552,4.8653245,-4.6289363,5.1955433,-4.2602506,4.5247455,-2.3256788,,,,,,,,,,,,,,
72.0364,19.457294,10.402008,-4.681774,4.6718764,-4.027386,4.4036584,-3.2214456,6.8447204,-3.0792232,5.1689677,-2.2573867,,,,,,,,,,,,,,
55.776184,26.249825,9.616453,-6.121535,7.37808,-3.109342,5.0268283,-3.823381,8.403646,-4.1674037,4.3773046,-3.6688137,,,,,,,,,,,,,,
51.111416,24.150976,10.2546,-8.848004,5.679613,-2.2296379,5.4267893,-5.1927686,5.0866804,-4.267591,5.7811203,-2.5477204,,,,,,,,,,,,,,
34.824284,31.085354,10.149538,-9.050366,7.585437,-4.400455,5.3414283,-5.2844687,5.03119,-6.4153123,5.8859086,-2.2821438,,,,,,,,,,,,,,
35.57072,25.144032,6.8246193,-7.836808,5.9179993,-4.134577,4.320616,-5.705074,5.191602,-3.099303,7.100923,-3.8852196,,,,,,,,,,,,,,
27.06604,28.84408,4.7237296,-8.119389,6.1651855,-4.2709174,6.462651,-4.956798,6.9203796,-6.624983,4.054431,-4.6257033,,,,,,,,,,,,,,
30.185295,28.59558,3.1562948,-5.9619446,5.520756,-3.994766,6.958247,-2.5843086,8.45682,-5.2056174,4.3669515,-7.3820686,,,,,,,,,,,,,,
70.309456,24.75879,5.1244783,-6.2320905,5.3294864,-3.0691843,3.2912266,-6.001112,8.510714,-2.4184544,5.4348464,-5.023073,,,,,,,,,,,,,,
84.34291,25.555435,8.51544,-3.8350368,5.6547227,-5.4422784,3.8019168,-5.276575,8.316599,-4.067721,4.202978,-4.4181647,,,,,,,,,,,,,,
86.67713,25.603642,9.798967,-6.9877543,2.137535,-5.587404,3.6997721,-5.9007497,6.182841,-6.3142986,3.9222798,-4.177373,,,,,,,,,,,,,,
74.27427,28.591822,9.868335,-5.1424265,7.0237184,-4.0308104,4.683612,-5.348915,6.3613787,-6.3044705,3.968635,-4.6085925,,,,,,,,,,,,,,
46.25582,33.892185,5.985474,-5.8652034,8.609389,-3.318961,4.5312834,-7.297527,6.66821,-6.45458,6.413016,-3.7615335,,,,,,,,,,,,,,
70.59074,21.750124,5.5418057,-5.910697,5.7954507,-3.7763486,5.5199604,-2.4279044,6.2976084,-6.1764803,3.5998096,-2.6164343,,,,,,,,,,,,,,
66.4848,28.186438,5.6392756,-6.2695074,5.5661626,-4.459487,6.263319,-2.5898693,8.366646,-4.9660873,3.6084564,-3.7083907,,,,,,,,,,,,,,
68.94129,20.8333,5.443717,-6.8856716,3.0417454,-6.774751,2.7385178,-3.5810888,7.776047,-5.5792665,2.476698,-4.1029654,,,,,,,,,,,,,,
58.198025,23.278708,3.6793795,-8.365814,4.413159,-3.9097738,4.672984,-2.4920835,9.1786995,-4.77601,3.1050823,-3.8258226,,,,,,,,,,,,,,
59.838806,23.016802,6.882275,-6.124601,6.10537,-2.9228678,7.5803685,-0.37643453,7.556009,-5.849128,4.290215,-3.4395254,,,,,,,,,,,,,,
58.78219,26.28614,7.565921,-8.852808,5.7447944,-4.765672,4.313049,-4.1893334,6.0986,-5.2505045,5.249653,-3.2307482,,,,,,,,,,,,,,
52.13685,26.788649,6.953097,-6.059493,7.877221,-2.5188403,4.776639,-4.828885,7.299214,-4.9597797,5.2113547,-3.1658242,,,,,,,,,,,,,,
56.889664,23.626173,9.076228,-7.145853,5.378072,-5.321724,4.8687196,-3.130761,6.6078568,-4.99159,3.4167137,-4.394556,,,,,,,,,,,,,,
45.746643,29.520863,10.225621,-5.9883533,8.452619,-4.6866536,6.381893,-5.1737013,7.7993426,-5.108498,4.5698304,-4.2270937,,,,,,,,,,,,,,
38.415607,30.811714,7.2931333,-5.954569,5.165732,-5.3088374,4.960645,-6.659361,6.504299,-5.5550747,3.276295,-5.8477416,,,,,,,,,,,,,,
49.675243,24.445755,8.169694,-6.773988,7.4272637,-1.3529934,5.669165,-4.366436,6.600589,-4.292945,4.255334,-3.7945573,,,,,,,,,,,,,,
40.905006,18.62957,8.702671,-4.9376516,4.634245,-3.943144,4.396826,-4.1886973,3.3354406,-6.244436,2.678648,-4.9346514,,,,,,,,,,,,,,
76.61053,22.431469,7.0029197,-6.5488105,6.8240156,-2.020789,5.3352027,-5.029637,8.424971,-3.9716518,5.179629,-4.896374,,,,,,,,,,,,,,
88.469666,18.49376,4.2876954,-6.0142727,4.7855606,-2.5056703,5.5867987,-3.9057186,8.135799,-4.548627,3.0226622,-4.6159286,,,,,,,,,,,,,,
84.956345,23.361624,6.4869394,-5.022339,5.399215,-2.6958482,4.8359923,-3.631282,7.954101,-3.5994263,5.126571,-4.5844007,,,,,,,,,,,,,,
76.598595,23.622837,5.7454634,-6.0182095,5.7482185,-4.225626,3.366918,-5.1892076,7.411319,-3.99317,4.480367,-4.172814,,,,,,,,,,,,,,
78.86096,21.154816,6.1096725,-5.715181,8.386719,0.14051525,7.248257,-2.4660954,8.037051,-3.8322175,4.4417663,-4.0280643,,,,,,,,,,,,,,
62.209248,25.92707,3.0431178,-5.862119,6.512159,-2.1445174,3.2448328,-6.524582,7.11556,-4.5819683,3.546251,-6.3489313,,,,,,,,,,,,,,
74.61391,20.938951,6.2702484,-7.564615,5.3247905,-2.5467486,5.01556,-3.96611,6.3391395,-3.741949,5.7649775,-2.670646,,,,,,,,,,,,,,
66.488235,27.52694,5.8778667,-7.110156,3.134161,-5.354805,6.5970607,-2.305535,6.6883264,-4.176286,6.232447,-4.0873904,,,,,,,,,,,,,,
79.29876,21.63282,9.247041,-7.297257,6.3683157,-3.668354,4.7041264,-2.9998512,6.050591,-4.110147,4.7522354,-2.1051548,,,,,,,,,,,,,,
70.56268,23.232285,9.023259,-6.0756187,4.6839933,-5.507457,4.809502,-2.9311447,4.959737,-5.4001083,4.2468314,-4.0666037,,,,,,,,,,,,,,
59.62791,30.526434,6.6197853,-8.202379,6.263698,-7.1370544,5.439596,-3.8309205,4.843964,-6.1241236,3.7724023,-5.211597,,,,,,,,,,,,,,
70.20339,19.962717,7.0852733,-8.636707,3.0023785,-5.030572,3.54969,-5.229486,3.9447358,-5.79063,2.599552,-4.448528,,,,,,,,,,,,,,
57.54679,28.862583,5.0741696,-8.295523,6.98229,-4.4512663,6.768749,-3.0721989,8.52297,-4.755714,4.6048665,-4.474044,,,,,,,,,,,,,,
79.96517,22.200583,7.8823676,-3.7375793,6.3701453,-2.7010784,4.5468526,-4.3375773,6.5449595,-4.0776157,5.5972204,-2.4693508,,,,,,,,,,,,,,
72.49243,26.942041,4.3507757,-5.4163938,6.5142865,-3.8442166,3.9156487,-4.0065517,7.471103,-6.753669,4.339611,-3.6720653,,,,,,,,,,,,,,
82.968925,17.058355,6.368717,-4.0689125,7.4350476,-1.5449991,5.414712,-3.801943,5.016452,-3.7148678,4.0081863,-3.2989056,,,,,,,,,,,,,,
72.59931,23.272892,8.014195,-7.0812464,6.5629582,-2.9856915,5.8522196,-2.9500322,7.3062267,-4.31252,4.327192,-3.5673332,,,,,,,,,,,,,,
75.19242,21.159668,10.441944,-4.866689,5.7288165,-3.1297956,6.2426357,-2.915165,6.103004,-5.0910096,4.062053,-3.5260184,,,,,,,,,,,,,,
54.92641,27.822552,9.808929,-7.726647,8.2305155,-5.1925697,4.094016,-4.2659216,6.3192577,-6.139639,4.175794,-3.4326997,,,,,,,,,,,,,,
57.878334,23.389093,10.566024,-5.264516,4.6212397,-4.278244,4.883885,-4.6875615,5.443364,-4.4218454,4.438472,-4.797546,,,,,,,,,,,,,,
50.197693,25.988476,9.859046,-6.4317985,4.262055,-4.5932484,5.264686,-4.5709367,6.7729588,-4.0759015,4.7827706,-4.3955693,,,,,,,,,,,,,,
41.347675,25.380308,8.442212,-6.8828063,3.5649297,-4.8745356,6.8495393,-2.6890304,5.899318,-4.482588,5.07795,-4.761488,,,,,,,,,,,,,,
34.58614,22.840511,11.679852,-6.285158,5.217874,-4.2917175,5.110569,-4.8647647,4.983215,-3.5147693,3.978052,-5.4220366,,,,,,,,,,,,,,
38.503185,22.70396,10.096807,-3.766656,7.7574625,-1.8523765,5.534832,-4.816894,5.54468,-4.055913,5.1766467,-4.235704,,,,,,,,,,,,,,
48.203487,24.376354,4.201982,-8.147641,5.554055,-2.100626,6.310899,-4.8571196,7.0025034,-5.8397636,4.0977826,-4.525955,,,,,,,,,,,,,,
75.17998,24.21164,4.4400706,-4.20309,6.3211975,-0.6308202,6.259413,-4.6058655,5.4858513,-5.7944813,5.824616,-4.1445336,,,,,,,,,,,,,,
83.87824,22.30635,5.142435,-7.033867,6.1331353,-2.4450786,3.480355,-5.5464387,6.549646,-3.754554,5.683107,-4.267997,,,,,,,,,,,,,,
78.65482,23.571177,6.991446,-5.2109294,5.4255447,-3.9959705,5.003333,-3.2444363,9.689761,-2.8677082,5.3486443,-3.9615998,,,,,,,,,,,,,,
75.40007,19.708609,5.8763385,-6.4682856,6.4737678,-3.3425999,3.976598,-3.3629785,7.305063,-3.8306997,3.839281,-4.9459662,,,,,,,,,,,,,,
78.91296,16.287817,7.2674766,-5.495902,4.988044,-2.608953,5.5856495,-2.2171867,5.7782493,-4.8413734,3.4703157,-3.1032343,,,,,,,,,,,,,,
61.47824,26.184753,4.2238917,-7.028397,3.11535,-5.1663313,5.2318664,-3.5478954,6.869761,-5.3247237,4.174734,-4.568747,,,,,,,,,,,,,,
56.328365,26.424038,0.28624693,-9.152903,5.363021,-4.1349983,3.8831742,-3.5015538,7.085796,-6.246422,3.0775998,-5.3582234,,,,,,,,,,,,,,
66.98534,19.508463,5.025498,-8.413532,4.2782264,-3.8130324,3.3497417,-4.444219,5.5732245,-5.9952602,2.3474545,-4.321443,,,,,,,,,,,,,,
56.130054,22.209515,6.1799407,-6.1497154,4.5612974,-6.5972176,3.544917,-3.6526957,3.4846969,-7.039566,3.1553667,-3.809531,,,,,,,,,,,,,,
54.6737,27.66976,7.8382506,-5.929415,5.24733,-6.834787,5.490028,-3.442753,5.710249,-6.917988,4.2226033,-4.6811776,,,,,,,,,,,,,,
62.52801,26.149519,9.1426935,-6.3002377,6.1590433,-6.0663514,4.171989,-3.1216319,5.854805,-6.9760346,4.1085443,-2.9922252,,,,,,,,,,,,,,
53.062527,25.611351,7.531539,-8.066058,4.824748,-4.491688,4.609689,-5.9885354,4.89261,-6.9302573,2.0595322,-3.50941,,,,,,,,,,,,,,
64.288315,28.76936,3.8445697,-5.0530953,7.946029,-4.357099,5.45085,-3.9527657,7.222824,-4.7016487,6.404592,-3.117043,,,,,,,,,,,,,,
86.62361,23.12042,8.836163,-6.480426,4.0817575,-4.107603,4.5595436,-3.2298741,7.1705213,-5.4314804,3.388775,-2.8952224,,,,,,,,,,,,,,
71.377785,27.374567,5.2977195,-6.9151096,3.398233,-5.346822,3.0225515,-5.334012,6.0131173,-7.2864356,3.790113,-3.6229944,,,,,,,,,,,,,,
68.530525,25.470104,3.4214008,-5.827829,5.758011,-4.542323,3.3402042,-5.1737585,6.3238554,-6.1304193,2.674696,-5.13021,,,,,,,,,,,,,,
74.403595,22.660088,8.190633,-5.320161,5.9657245,-4.787345,2.7937086,-4.712614,5.1507373,-5.692033,2.7037237,-4.083986,,,,,,,,,,,,,,
64.29473,29.36542,9.657657,-7.317007,5.9629893,-6.2867575,3.9601269,-5.4939647,8.606001,-3.9969363,5.778389,-2.8677378,,,,,,,,,,,,,,
52.004803,28.237562,5.55157,-7.82809,5.0667963,-7.3379517,4.249573,-4.375521,8.595578,-4.9689646,4.086007,-4.666102,,,,,,,,,,,,,,
52.884888,29.544542,7.8015504,-7.942529,6.818617,-5.289036,4.913819,-4.3551035,7.777234,-4.0736823,6.1731005,-3.6044247,,,,,,,,,,,,,,
58.515823,20.32999,9.161577,-7.221768,1.8780049,-5.241917,5.1253014,-3.665163,5.057678,-4.283018,4.5561895,-3.2937744,,,,,,,,,,,,,,
55.091568,21.582867,8.912252,-6.2633395,3.8555424,-5.349328,4.7306027,-2.8107069,5.251971,-5.3149714,4.3995757,-2.2576368,,,,,,,,,,,,,,
34.469124,29.95875,4.593124,-7.4604583,6.241773,-2.6102355,7.281988,-2.1384892,8.331096,-5.36533,4.466457,-3.9631777,,,,,,,,,,,,,,
34.337,27.667606,4.0244303,-8.041957,5.780821,-4.5880556,5.5472007,-5.6003766,5.127444,-6.1148524,3.4555562,-4.857057,,,,,,,,,,,,,,
77.50946,21.371307,7.439146,-5.7792287,6.152797,-1.8610249,6.221488,-3.7638447,6.611956,-3.0813754,7.066395,-1.2111495,,,,,,,,,,,,,,
89.20133,23.415003,6.278706,-5.5171995,5.662436,-2.7356942,5.1198697,-3.1034296,8.625965,-2.9385822,6.4341617,-2.562802,,,,,,,,,,,,,,
87.73874,22.967743,7.588558,-6.519822,5.4142656,-4.3825326,4.6439657,-2.543814,9.8405075,-4.441841,4.6502175,-2.10269,,,,,,,,,,,,,,
67.274895,28.916178,5.108544,-7.6065784,4.692166,-5.0058594,6.606589,-1.9241287,9.825635,-4.6524324,6.5400934,-4.921471,,,,,,,,,,,,,,
45.544296,30.255003,2.919386,-9.3692875,4.264216,-4.8146663,5.1339984,-4.607159,10.253664,-3.8416882,6.2117267,-4.1508255,,,,,,,,,,,,,,
57.756535,27.110313,3.8849761,-6.5706415,6.0369377,-2.5005064,7.80591,-2.6189718,8.376818,-6.073503,5.2376223,-2.3571544,,,,,,,,,,,,,,
72.425415,22.196957,4.296147,-8.063591,5.3198624,-2.9225981,6.4030437,-2.135762,6.4656453,-4.465723,3.6627488,-2.8502262,,,,,,,,,,,,,,
69.68496,22.376682,4.531171,-5.394157,7.26431,-4.2629423,4.2587323,-2.5410256,9.636746,-3.2014725,5.8556795,-0.7070106,,,,,,,,,,,,,,
74.44586,16.519844,8.350603,-4.301877,5.2637615,-1.6861795,8.122697,-0.25144115,7.3054347,-3.326636,5.4148264,-1.5669795,,,,,,,,,,,,,,
53.82908,29.186085,6.0609484,-8.5471115,8.215499,-3.9863718,6.6998982,-3.4032373,9.049612,-3.4461694,6.2218165,-2.5231729,,,,,,,,,,,,,,
54.886536,25.340532,8.035441,-7.6064262,8.727395,-2.353069,5.8051744,-2.6923368,7.9658227,-4.4029565,4.9317856,-2.000883,,,,,,,,,,,,,,
57.534744,18.138433,7.979839,-5.230918,5.9884963,-1.9069539,7.5523467,0.45780024,8.800569,-3.3500586,4.979039,-1.4420584,,,,,,,,,,,,,,
45.537315,23.959948,8.916232,-6.018087,7.3176556,-4.2873898,5.3500376,-2.9107637,8.068263,-3.4920933,5.9517207,-0.99912643,,,,,,,,,,,,,,
58.625412,16.019556,9.986174,-3.5964298,5.109835,-2.5501628,5.1386204,-3.1443033,5.439431,-3.1761987,4.9697194,-1.8965861,,,,,,,,,,,,,,
36.804977,27.746208,7.795556,-7.219455,6.5638475,-3.668573,7.896378,-3.6785846,6.9236517,-4.573207,4.5634985,-4.994515,,,,,,,,,,,,,,
46.891846,19.453218,8.8941345,-6.141,3.906197,-2.160433,7.326461,-3.1170506,5.1079736,-4.525025,3.7285416,-3.1504607,,,,,,,,,,,,,,
37.030968,28.220873,4.7836714,-6.4682474,7.0550475,-1.9229897,2.7023554,-6.498706,8.547346,-5.761641,3.89401,-4.998739,,,,,,,,,,,,,,
90.17446,19.600138,6.8646164,-5.340708,4.890097,-3.3107414,3.7751975,-4.410415,7.432148,-4.770293,3.6865656,-1.9549321,,,,,,,,,,,,,,
90.33215,24.515032,7.962409,-4.25999,5.530443,-4.9347634,3.302307,-4.069273,9.605579,-3.2853863,5.6773796,-2.7766144,,,,,,,,,,,,,,
93.17969,23.035465,9.015665,-6.556887,4.575559,-6.1931314,3.0734134,-3.116043,6.889031,-5.271753,3.4510076,-4.210119,,,,,,,,,,,,,,
73.966156,26.03706,7.450345,-7.329246,6.536768,-5.1505537,4.3726554,-3.2652922,7.3718467,-4.247712,4.970561,-4.8338914,,,,,,,,,,,,,,
64.26845,23.121403,6.070172,-7.1446757,7.2370596,-1.9580717,6.584686,-2.6629915,7.3528557,-4.7390184,3.9320223,-4.6165757,,,,,,,,,,,,,,
65.19628,25.381495,7.7319093,-7.0891137,5.6273346,-3.8103256,7.0114517,-2.0117424,8.605278,-3.173019,5.477653,-4.1128917,,,,,,,,,,,,,,
68.7427,22.355894,8.305819,-6.3804774,5.7115827,-3.8963318,4.843011,-3.3913999,7.251037,-4.426752,4.2620206,-3.5687695,,,,,,,,,,,,,,
71.361664,18.660952,10.377635,-5.6213923,3.6266701,-3.2876606,6.854404,-1.8109151,6.0085745,-3.8114445,4.8488216,-2.8497813,,,,,,,,,,,,,,
69.17502,16.415873,8.762153,-4.421707,5.9715223,-2.283637,5.9633017,-2.4369783,5.652997,-4.4890847,3.9183078,-2.2319524,,,,,,,,,,,,,,
59.00734,21.78485,9.811794,-4.753016,4.434228,-6.3058825,3.4376428,-2.972245,6.222579,-5.653231,3.0839314,-3.4526646,,,,,,,,,,,,,,
46.934513,28.99481,7.013196,-5.9985247,9.218424,-5.1157594,6.990936,-3.3172848,10.698428,-4.986397,4.6577053,-4.5973215,,,,,,,,,,,,,,
55.868095,22.238953,11.319284,-4.210165,5.2709875,-3.265205,5.4317636,-3.7918224,7.4795794,-3.073649,3.4136634,-4.8369412,,,,,,,,,,,,,,
39.921654,32.26738,7.04596,-6.7986755,6.3238654,-4.0123525,5.3026795,-5.896597,6.0851965,-5.4607034,5.102108,-3.8552003,,,,,,,,,,,,,,
59.483932,19.167425,13.087269,-3.6466153,3.8558261,-4.2258325,5.099355,-3.508579,4.132347,-5.6778483,3.790046,-2.927215,,,,,,,,,,,,,,
41.649147,25.964872,8.868213,-5.6726184,7.6417007,-4.4589467,5.1565127,-5.0813403,7.2847214,-4.393434,2.678507,-6.465408,,,,,,,,,,,,,,
22.881012,28.640076,8.371345,-9.093483,7.858238,-5.4734015,6.760742,-3.9056785,8.329498,-5.769634,3.1776936,-5.9263783,,,,,,,,,,,,,,
77.28889,25.613531,5.1628733,-2.9265373,4.8301926,-2.167006,3.6080377,-3.2219827,9.572179,-5.6341467,4.872362,-3.3598065,,,,,,,,,,,,,,
88.621895,25.377205,7.883384,-5.171747,7.4433227,-4.1566358,1.5569763,-4.7204556,8.43718,-5.6580915,6.4875937,-1.7481039,,,,,,,,,,,,,,
89.68622,27.995554,7.137489,-6.9971843,6.973877,-2.496911,2.814933,-5.919858,9.35418,-3.5281634,5.451725,-3.7191513,,,,,,,,,,,,,,
81.16608,23.481327,7.920418,-6.656305,9.027088,-2.646416,3.3564787,-5.2525206,7.1046314,-5.780278,0.80027294,-5.435799,,,,,,,,,,,,,,
69.21989,22.942749,9.54993,-6.0396776,7.4070725,-4.5822453,4.061105,-2.9923875,7.4968185,-5.306361,3.2971625,-3.3456233,,,,,,,,,,,,,,
70.92404,22.168112,7.2754436,-6.7479525,7.464087,-2.5933194,3.7588685,-4.606421,7.9393373,-2.5943394,4.4560423,-3.6761396,,,,,,,,,,,,,,
61.764153,27.187178,6.5743055,-6.7704773,9.355772,-0.83092284,7.721595,-2.382168,10.652871,-2.983788,6.147584,-4.299181,,,,,,,,,,,,,,
77.45484,14.824124,8.89743,-3.598742,5.580555,-1.5005162,6.5077677,-2.2531145,5.767397,-2.5087113,5.2871084,-2.2086794,,,,,,,,,,,,,,
53.023113,27.61757,8.981119,-4.1423216,9.059339,-4.1528873,6.4666057,-2.074458,9.771145,-5.4538445,4.4391446,-4.286804,,,,,,,,,,,,,,
60.118984,22.587257,10.798226,-4.9458036,5.349959,-5.0963717,4.5614843,-2.7773004,7.14428,-4.2694554,4.700922,-2.4532313,,,,,,,,,,,,,,
51.004932,23.289595,10.913799,-4.7018785,8.380879,-3.1372964,4.2416487,-3.245074,8.532086,-3.4403172,5.335387,-1.3635943,,,,,,,,,,,,,,
58.197567,19.959005,7.87818,-5.793842,6.061442,-2.7561646,4.9811673,-2.8022099,7.772436,-2.2739377,4.674507,-3.3051288,,,,,,,,,,,,,,
57.006805,22.494305,12.154859,-3.8921297,6.608922,-2.6941261,5.43667,-3.3256292,7.4562955,-3.7136414,4.917801,-1.7744658,,,,,,,,,,,,,,
35.525734,32.45575,10.94778,-8.427678,6.9591804,-2.1186306,5.51613,-6.3608127,9.76924,-2.9454625,4.906885,-4.5575995,,,,,,,,,,,,,,
53.50532,20.747332,10.267847,-4.2250843,7.568366,-1.651146,6.1082134,-3.3869526,5.66847,-3.3339465,5.6671667,-2.8689961,,,,,,,,,,,,,,
42.215588,29.436647,7.484004,-6.920167,6.8175917,-3.9524298,6.21388,-3.7920833,7.5762963,-6.0934515,3.4724524,-6.0832715,,,,,,,,,,,,,,
51.327785,24.924273,3.3936424,-5.68529,4.561669,-1.6780407,3.9413228,-6.6208816,6.7703347,-3.8382275,3.6329985,-7.04389,,,,,,,,,,,,,,
86.532814,26.16278,5.6559954,-3.654249,5.087171,-4.249096,6.4556975,-2.810127,8.927615,-5.013293,5.084736,-2.5391164,,,,,,,,,,,,,,
107.70367,13.821756,7.1272445,-3.8994458,5.2162304,-2.5561106,5.253696,-2.5408518,5.3280926,-4.0476694,3.7446854,-2.5803611,,,,,,,,,,,,,,
87.816025,24.057695,8.43571,-7.1149964,7.4336762,-2.1217237,3.8036413,-3.998342,8.564589,-3.240236,5.016113,-3.2157917,,,,,,,,,,,,,,
68.29696,23.628098,6.6804786,-5.1135864,9.801016,-1.7483876,6.8260956,-2.6909842,8.280363,-5.665287,4.286759,-3.8242087,,,,,,,,,,,,,,
59.32513,26.522606,6.687672,-6.382677,6.5592723,-4.8207192,6.007054,-6.03357,5.1778297,-7.4978456,1.3410093,-5.55798,,,,,,,,,,,,,,
59.388283,26.45531,4.8651357,-6.9872503,6.4328065,-4.4726176,5.273259,-5.636877,6.474967,-4.8351316,3.1196702,-5.0857997,,,,,,,,,,,,,,
55.842735,27.435205,5.938203,-5.054126,6.2516356,-5.0015554,4.4028087,-3.3903034,7.2601166,-6.3199434,3.3099499,-5.869628,,,,,,,,,,,,,,
53.282494,25.493805,10.006449,-5.7648435,8.698403,-1.6669371,6.2785997,-4.3475857,7.194658,-4.084402,4.658635,-2.211927,,,,,,,,,,,,,,
64.80682,19.074793,8.129174,-6.0311756,6.77508,-1.8758311,4.2587833,-4.171704,5.8007402,-4.8316603,2.0929606,-4.2330694,,,,,,,,,,,,,,
69.748886,18.620272,10.334827,-3.7851188,6.7857394,-1.9971466,5.7527304,-3.4256124,4.2790985,-5.597722,4.0358143,-1.8409036,,,,,,,,,,,,,,
52.458397,27.778782,9.269121,-5.4540377,9.235077,-4.006782,5.0424843,-4.3102746,7.4778247,-6.004739,2.7687218,-3.6013196,,,,,,,,,,,,,,
52.16709,29.021893,9.01744,-4.615522,7.0553956,-4.453497,6.1727986,-3.9252024,7.4735456,-5.8816237,3.665614,-4.4741864,,,,,,,,,,,,,,
64.79509,16.051828,7.7210217,-4.331478,6.0041966,-1.8205571,6.661867,-1.117298,7.8306003,-2.347081,4.8922453,-2.354963,,,,,,,,,,,,,,
45.476284,29.545773,10.005065,-5.209546,8.332833,-3.3965755,5.9830055,-5.1907663,7.371354,-4.5049148,3.881126,-5.0996404,,,,,,,,,,,,,,
54.311882,26.349707,9.019822,-6.332401,7.5701547,-2.4198546,5.386957,-5.117307,5.840606,-5.854229,2.3350635,-3.4820929,,,,,,,,,,,,,,
51.843666,21.920181,6.3762803,-5.6017823,5.1500263,-5.0405755,6.0131497,-1.1488439,6.665171,-5.023109,4.498027,-3.1445615,,,,,,,,,,,,,,
68.13809,21.677633,3.4967003,-6.0506635,7.30846,-2.1532292,5.554472,-2.6842942,7.9286175,-4.5748043,4.617583,-3.7033033,,,,,,,,,,,,,,
89.26656,20.229538,7.3107185,-4.404677,7.0377116,-2.3763294,3.810696,-3.9001637,8.008237,-2.8833947,5.687419,-2.0595133,,,,,,,,,,,,,,
85.86833,24.233269,5.8278966,-5.7632966,5.338344,-2.9916375,2.9863055,-4.128485,8.289424,-5.0373898,5.0815187,-4.24298,,,,,,,,,,,,,,
81.18087,25.556702,6.3007584,-5.2034907,9.650257,-2.883976,4.7081485,-5.8034377,8.391599,-4.371809,6.3307676,-4.2131524,,,,,,,,,,,,,,
